RT,SR,A1,T1,AD,FD,ID,CL,AB,DB,LA,DS
Patent,1,黄德萍;姜浩;朱鹏;李占成;张永娜;高ￂQ;史浩飞,一种制备稳定掺杂的石墨烯的方法,400714 重庆市北碚区方正大道266号,2015-04-22,CN104528700A,发明专利,"本发明涉及一种制备稳定掺杂的石墨烯的方法,包括以下步骤：将需刻蚀的基底/石墨烯/铜箔样片放入刻蚀掺杂液中同时进行铜箔刻蚀以及石墨烯掺杂,刻蚀及掺杂40～240min后,再用清水浸泡30～60min,即可得到石墨烯薄膜。本发明刻蚀与掺杂同时进行,铜从石墨烯上刻蚀掉以后产生的活性位点立即被掺杂剂占据,得到稳定的石墨烯/掺杂剂分子结合的结构,从而产生长期稳定的掺杂效果,且整个过程用一步法完成,简化了制备过程,节约了时间及其成本。",中国专利,,CNKI
Patent,1,高云智;屈云腾;尹鸽平,一种石墨烯负载分散性良好的二氧化锡纳米颗粒复合材料的制备方法,150000 黑龙江省哈尔滨市南岗区西大直街92号,2015-04-22,CN104528701A,发明专利,"本发明公开了一种石墨烯负载分散性良好的二氧化锡纳米颗粒复合材料的制备方法,其具体步骤如下：一、将氧化石墨与乙二醇混合,超声剥离,形成氧化石墨烯溶液；二、向氧化石墨烯溶液中加入一定量的水,继续超声混合均匀；三、向步骤二得到的液体中加入一定量的氯化亚锡,超声搅拌混合均匀；四、油浴加热步骤三的混合液体,得到石墨烯-二氧化锡纳米颗粒复合材料。该方法只需要氧化石墨、氯化亚锡作为原料,工艺简单,操作方便,而且二氧化锡纳米颗粒十分均匀的分散在石墨烯表面,保持一种单分散形貌,而不发生团聚。",中国专利,,CNKI
Patent,1,岑伟;郭雷,一种制备石墨烯的电加热炉,266510 山东省青岛经济技术开发区渭河路517号A272室,2015-04-22,CN104528702A,发明专利,"一种制备石墨烯的电加热炉,该电加热炉包括供气系统、排气系统、加热系统、炉体滑动系统和沉积系统。供给气体包括甲烷、氢气和氮气,进气口持续进气或脉冲式进气。排气系统为真空泵,真空泵与沉积室之间设有电磁阀。加热系统由螺旋形电阻丝通过引出导线外接电源产生环形加热。沉积系统为两端开口的石英管,通过加热密封塞实现密闭环境。该装置简单操作的、价格低廉,易于向大学及研究机构推广。",中国专利,,CNKI
Patent,1,谌春林;张建;陈翔,氮磷共掺杂石墨烯的制备方法,315201 浙江省宁波市镇海庄市大道519号,2015-04-22,CN104528703A,发明专利,"本发明公开了一种氮磷共掺杂石墨烯的制备方法,包括以下步骤：S100：将含磷化合物、含氮有机物和六碳化合物按照一定的比例混合均匀,干燥后粉碎或直接粉碎,得到前驱体颗粒；其中,所述含氮有机物中N原子与所述六碳化合物中C原子的摩尔比为10:1～100:1,所述含氮有机物中N原子与所述含磷化合物中P原子的摩尔比为10:1～1000:1；S200：将所述前驱体颗粒置于加热炉中,通入保护气体,于800℃～1300℃下保温0.5h～5h,冷却后即可得到氮磷共掺杂石墨烯。其制备过程简单,原料容易得到,成本低,产量高,易于规模化生产；且得到的石墨烯中N原子和P原子分布均匀,掺杂浓度可调,产品质量好,具有较高的实...",中国专利,,CNKI
Patent,1,江奇;吕勇;卢晓英;赵勇,一种制备石墨烯的方法,610031 四川省成都市二环路北一段111号,2015-04-22,CN104528705A,发明专利,"本发明提供了一种制备石墨烯的方法,属于材料科学中的石墨烯制备技术领域。它能有效地解决石墨烯制备工艺复杂问题,实现批量化生产。该方法含以下步骤：将石墨粉和溶剂按比例直接加入到高压反应釜中,利用压力泵泵入CO2,通过控制温度和压强来促使CO2进入超临界状态。同时,在此超临界状态下,进行机械搅拌和石墨的超声剥离反应；待超声剥离反应完成后,对高压反应釜进行快速卸压和降温,然后对所得产品进行洗涤与干燥处理便制备出石墨烯产品。与现有技术相比,本发明操作简单,反应时间短,产率高,质量好,10层以下石墨烯大于90％。主要用于石墨烯的制备。",中国专利,,CNKI
Patent,1,钦琛,一种无氧化插层制备石墨烯的方法,200433 上海市杨浦区国定路323号1101-43室,2015-04-22,CN104528706A,发明专利,"本发明公开了一种无氧化插层制备石墨烯的方法。该方法包括下述步骤：在石墨与强极性有机溶剂的混合物中,加入添加剂,超声,即可；所述的添加剂为卤素单质、强氧化剂和路易斯酸中的一种或多种。本发明的制备方法原料成本低廉、工艺可控、批次稳定,适合石墨烯的大规模产业化生产和应用。",中国专利,,CNKI
Patent,1,宗成中;刘睿;宗迎夏;王春芙,一种高导电率石墨烯膜的制备方法,266061 山东省青岛市崂山区松岭路99号,2015-04-22,CN104528707A,发明专利,"本发明属于石墨烯材料制备技术领域,特别涉及一种高导电率石墨烯膜的制备方法,先在磷酸保护剂的存在下通过改进的Hummer法制备氧化石墨烯,再通过聚酯纤维滤膜过滤得到氧化石墨烯膜,将得到的氧化石墨烯膜在氢碘酸乙醇混合液下还原得到石墨烯膜；其制备方法简单,操作方便,对设备、工艺要求简单,原料廉价,成本低,制备的石墨烯膜缺陷少,导电率高,易于实现大规模工业化生产。",中国专利,,CNKI
Patent,1,刘睿;宗成中;王春芙,一种大面积少层石墨烯及其分散液的制备方法,266061 山东省青岛市崂山区松岭路99号,2015-04-22,CN104528708A,发明专利,"本发明属于石墨烯材料制备技术领域,特别涉及一种大面积少层石墨烯及其分散液的制备方法,先在反应器中将天然鳞片石墨与浓硝酸和浓硫酸组成的混酸混合均匀,再加入双氧水搅拌反应后经过滤、水洗、干燥后得到分层石墨；将分层石墨浸入到可挥发性酸的水溶液中,依次经过过滤、水洗、干燥、得到酸化的分层石墨；最后将酸化的分层石墨加入到含有表面活性剂的溶剂中超声剥离得到石墨烯分散液；其制备工艺简单,操作方便,制备的石墨烯和石墨烯分散液质量好,应用范围广,环保节能,适合于大规模生产。",中国专利,,CNKI
Patent,1,张曙光;李国强;温雷;高芳亮;李景灵,一种强拉曼散射强度的石墨烯的制备方法,510640 广东省广州市天河区五山路381号,2015-04-22,CN104528709A,发明专利,"本发明公开了一种强拉曼散射强度的石墨烯的制备方法,包括以下步骤：(1)制备有序Au纳米结构；(2)制备石墨烯薄膜；(3)将石墨烯薄膜转移到Au纳米结构的表面。本发明通过将石墨烯薄膜覆盖在Au纳米结构表面,极大提高石墨烯与光的相互作用,方法简单,成本较低,石墨烯拉曼散射强度的增强效果明显。",中国专利,,CNKI
Patent,1,罗丁;袁再春;禹康,一种石墨烯的制备方法,410000 湖南省长沙市望城区铜官镇花实村新雅创业园A7-1栋,2015-04-22,CN104528711A,发明专利,"本发明属于材料加工合成技术领域,具体涉及一种石墨烯的制备方法。包括氧化石墨烯的制备和氧化石墨烯的还原两个步骤,在氧化石墨烯的制备过程中选用氯酸钾做深度氧化阶段的氧化剂,所述氧化石墨烯的还原具体包括以下步骤：称取上述氧化石墨烯粉末至于坩埚中,放于马弗炉中,真空泵抽真空至马弗炉中为真空状态,通入循环氮气做为保护气体,加热升温至800℃时,通入氢气与惰性气体的混合气体2-3s,停止通气,继续加热升温至马弗炉温度为1200℃,维持15～25s,降温冷却至室温,取出坩埚,即得石墨烯产品。",中国专利,,CNKI
Patent,1,刘晓旭;苏大鹏;赵九蓬;李ﾈﾐ,一种石墨烯/金属氧化物三维复合材料的制备方法,150001 黑龙江省哈尔滨市南岗区西大直街92号,2015-04-22,CN104528712A,发明专利,"一种石墨烯/金属氧化物三维复合材料的制备方法,它涉及一种三维复合材料的制备方法。本发明的目的是要解决现有方法制备的锂离子电池负极材料为二维结构,导电性能差,循环稳定性差和比容量低的问题。方法：一、制备氧化石墨烯；二、对镍网进行处理；三、制备石墨烯/金属氯化物混合溶液；四、退火,得到石墨烯/金属氧化物三维复合材料。本发明得到的一种石墨烯/金属氧化物三维复合材料在电流密度为100mA/g时可逆容量为800Ah/g～1300Ah/g,在100个循环后容量保持70％～98％。本发明可获得一种石墨烯/金属氧化物三维复合材料的制备方法。",中国专利,,CNKI
Patent,1,吴涵,负载聚离子液体-NaBH4-NiCl2体系的石墨烯气凝胶及其制备方法,315899 浙江省宁波市保税区兴农大厦582室,2015-04-22,CN104525063A,发明专利,"本发明提供了一种负载聚离子液体-NaBH4-NiCl2体系的石墨烯气凝胶及其制备方法,由于石墨烯共轭体系的存在,从而对苯并噻吩、双苯并噻吩以及它们的衍生物都具有较好的吸附性,脱硫效果明显,效率高,改进了传统氢化还原脱硫反应的不足。本发明制备的负载聚离子液体-NaBH4-NiCl2体系的石墨烯气凝胶作为一种催化剂,可以催化固液或固气两相氢化还原脱硫的进行,具有较高的催化活性以及较高的脱硫转化率；并且在消耗完还原剂硼氢化钠之后,可以通过简单的重新补充法,使其继续发挥效用,并且再生之后的催化活性以及脱硫转化率仍然...",中国专利,,CNKI
Patent,1,王勇;邓江;熊天一;巩玉同;徐凡,一种纳米级层状二氧化硅/石墨烯复合材料的制备方法及其产品,310027 浙江省杭州市西湖区浙大路38号,2015-04-22,CN104528737A,发明专利,"本发明公开了纳米级层状二氧化硅/石墨烯复合材料的制备方法,以海藻为原料,在200～300℃下经水热反应及后处理得到前驱体,再经高温煅烧得到所述的纳米级层状二氧化硅/石墨烯复合材料；所述水热反应的反应釜填充度>60％。本发明提供了一种纳米级层状二氧化硅/石墨烯复合材料的制备方法,以海藻为原料,经特定的水热反应条件,制备得到了厚度仅为几纳米的超薄层状二氧化硅/石墨烯复合材料。该方法简单,原料廉价易得,可持续性强,具有规模化生产的潜力。",中国专利,,CNKI
Patent,1,周振义;刘志成;邓科文;杨海涛;张志华;张文国;张旭磊,一种快速制备石墨烯的设备,213000 江苏省常州市武进区经济开发区祥云路6号,2015-04-22,CN204281319U,实用新型,"本实用新型公开了一种快速制备石墨烯的设备,包括管式炉、装样舱、真空阀和多个载样小舟；管式炉包括石英管,该石英管的一端为加热端,另一端通过真空阀与装样舱连接,石英管的加热端的外部设有加热装置；管式炉的石英管上设有第一进气口和第一出气口；装样舱上设有第二进气口、第二出气口和装样口；装样舱内设有换位装置和移动装置；多个载样小舟放置在装样舱的换位装置上,并通过换位装置改变载样小舟与移动装置之间的相对位置；移动装置带动与其位置对应的载样小舟在换位装置与石英管的加热端之间移动。本实用新型极大的提高了管式炉的生长效率,减少了能源的损失及浪费。",中国专利,,CNKI
Patent,1,周振义;武文鑫;徐振飞;龚健;孙洪波;顾永强;常博文,一种石墨烯的制备装置,213000 江苏省常州市武进区经济开发区祥云路6号,2015-04-22,CN204281320U,实用新型,"本实用新型公开了一种石墨烯制备装置,包括底座、绝缘溶液槽、立板、升降驱动机构、固定杆和电源；所述绝缘溶液槽和立板均固定在底座上,立板位于绝缘溶液槽的一侧；所述升降驱动机构固定在立板上；所述升降驱动机构与电源电连接,并驱动固定杆在绝缘溶液槽的上方做升降运动；所述绝缘溶液槽内设有一块导电电极和至少一块生长衬底固定板；所述导电电极连接电源正极,生长衬底固定板连接电源负极；所述固定杆水平设置,其上设有至少一根竖直向下的剥离杆。本实用新型的装置不用人去进行大量操作,节约了时间,大大提高了工作效率,不用化学腐蚀,所以生长衬底不会被腐蚀,易于回收。",中国专利,,CNKI
Patent,1,周振义;武文鑫;徐振飞;龚健;孙洪波;娄晓静;顾永强,一种用于转移石墨烯时去除生长基体的装置,213000 江苏省常州市武进区经济开发区祥云路6号,2015-04-22,CN204281321U,实用新型,"本实用新型公开了一种用于转移石墨烯时去除生长基体的装置,包括机架,以及安装在机架上的传动机构、剥离机构、清洗机构和烘干机构；所述传动机构依次分为上料段、剥片段、喷淋冲洗段、烘干段和下料段；所述剥离机构、清洗机构和烘干机构的位置分别与传动机构剥片段、喷淋冲洗段和烘干段相对应。本实用新型从传动机构的上料段上料,先经过剥片段将金属衬底与石墨烯薄膜分离,然后经过冲洗、烘干后下料收集,结构简单,实现自动化去除生长基体、大面积无损转移石墨烯薄膜的目的,保证转移后石墨烯薄膜覆盖完整,进而达到批量生产石墨烯的目的。",中国专利,,CNKI
Patent,1,邓凌峰;刘小花;刘永正;王钟民;张远和;文建民,一种制备石墨烯的新型高温还原炉管,410000 湖南省长沙市高新开发区谷苑路186号湖南大学科技园工程孵化大楼东区第三层1单元,2015-04-22,CN204281323U,实用新型,"一种制备石墨烯的新型高温还原炉管,包括炉管本体,所述炉管本体的内壁上盘绕焊接有螺旋输送叶片,且所述相邻的螺旋输送叶片设置有第一抄板和第二抄板,所述第一抄板固定安装于所述炉管本体的内壁表面,横截面为V型,所述第二抄板固定于相邻的螺旋输送叶片之间,横截面为菱形,且与所述第一抄板之间存在间隙,所述第一抄板和第二抄板均沿所述炉管本体的轴线布置。本实用新型能够将原料氧化石墨烯在回转炉炉管内充分混合,氧化石墨烯还原反应完全彻底,还原效率高、产品一致好,生产成本低。",中国专利,,CNKI
Patent,1,邓凌峰;刘小花;刘永正;王钟民;张远和;文建民,一种石墨烯简易制备装置,410000 湖南省长沙市高新开发区谷苑路186号湖南大学科技园工程孵化大楼东区第三层1单元,2015-04-22,CN204281324U,实用新型,"一种石墨烯简易制备装置,包括反应室、炉体、喷枪管和喷射枪,所述反应室安装于所述炉体内部,且两者同轴线设置,所述喷枪管穿过所述炉体并伸入所述反应室内,且所述喷枪管与所述反应室的侧壁成30度夹角；所述喷射枪安装于所述喷枪管,且所述喷射枪与所述喷枪管之间设置有位置调节机构以实现对喷射枪的位置调整。本实用新型能够非常方便的对喷射枪在喷枪管内的位置进行调整,从而利于石墨烯产品质量的提高。",中国专利,,CNKI
Patent,1,邓凌峰;刘小花;刘永正;王钟民;张远和;文建民,一种适于石墨烯生长的成型平台,410000 湖南省长沙市高新开发区谷苑路186号湖南大学科技园工程孵化大楼东区第三层1单元,2015-04-22,CN204281325U,实用新型,"一种适于石墨烯生长的成型平台,成型平台包括偶数块上下平行设置的石英平板,相邻的石英平板之间设置有起到支撑作用的可调节石英支撑架,可调节石英支撑架包括具有内螺纹的容纳杆和具有外螺纹的插入杆,插入杆插装于容纳杆内利用螺纹啮合安装；石英平板中,最顶部的石英平板上方设置有顶座,最底部的石英平板下方设置有底座,且顶座和底座上均安装有球形的石英滚轮；石英平板中,中间两块石英平板宽度最大,上下两侧的石英平板的宽度向上下两端逐渐递减,且石英平板的端面均呈与石英舟内圈相适应的弧形。本实用新型充分利用石英舟内部的空间,保证成型平台在石英舟内的稳定性。",中国专利,,CNKI
Patent,1,邓凌峰;刘小花;刘永正;王钟民;张远和;文建民,一种石墨烯薄膜的成型设备,410000 湖南省长沙市高新开发区谷苑路186号湖南大学科技园工程孵化大楼东区第三层1单元,2015-04-22,CN204281326U,实用新型,"一种石墨烯薄膜的成型设备,包括设备本体,设备本体为矩形的盒体,盒体的上壁开设有碳源入口,下壁开设有残余气体出口,盒体内部自上而下分布有筛选电场上极板、加速电场上极板和加速电场下极板；筛选电场上极板固定安装；盒体的前壁和后壁开设有相互对称的条形滑槽,条形滑槽内滑动安装有夹持座,并利用夹持座安装有上下布置的加速电场上极板和加速电场下极板；筛选电场上极板与加速电场下极板之间设置有绝缘陶瓷支撑架,绝缘陶瓷支撑架包括中空的内螺纹杆和能够与内螺纹杆啮合安装的外螺纹杆,外螺纹杆啮合安装于内螺纹杆的内部。本实用新型实现极板的距离调整,提高其应用的方便性。",中国专利,,CNKI
Patent,1,邓凌峰;刘小花;刘永正;王钟民;张远和;文建民,石墨烯除酸装置,410000 湖南省长沙市高新开发区谷苑路186号湖南大学科技园工程孵化大楼东区第三层1单元,2015-04-22,CN204281327U,实用新型,"石墨烯除酸装置,包括利用管道依序串联的混料罐、进料箱和分离膜过滤器,进料箱和分离膜过滤器之间的管道上安装有高压泵,混料罐包括罐体,罐体的顶部安装有物料原液进口和纯水进口,下部设有排放口和出料口,内部设置有搅拌机构；搅拌机构包括与罐体同轴线的搅拌轴,搅拌轴转动安装,且顶部动力连接有驱动设备,处于罐体内部的搅拌轴部分分为长度比为1.5∶1∶1.5的上中下三段,其中,上段搅拌轴和下段搅拌轴上均安装有螺旋叶片,且上段搅拌轴和下段搅拌轴上的螺旋叶片旋向相反,中段搅拌轴上则安装有若干弧形杆组合构成的搅拌网。本实用新型能够提高物料原液的稀释效果,从而对后期的除酸质量具有很大的帮助。",中国专利,,CNKI
Patent,1,邓凌峰;刘小花;刘永正;王钟民;张远和;文建民,一种制备石墨烯用石英加热腔,410000 湖南省长沙市高新开发区谷苑路186号湖南大学科技园工程孵化大楼东区第三层1单元,2015-04-22,CN204281328U,实用新型,"一种制备石墨烯用石英加热腔,包括内部中空的腔体,腔体的外壁设置有夹层,且夹层开设有进水口和出水口,腔体的顶部密封,底部设置有开口,且开口的边沿开设有一圈环形的凹槽,腔体底部的开口设置有与之相配合的底板,底板上设置有与凹槽相配合的凸圈,底板扣合于腔体的底部,并利用凸圈卡装于凹槽内；腔体的内壁开设有至少三条滑槽,且滑槽于腔体的内壁上均匀分布,腔体内部还活动安装有保温层,保温层内部包围设置有置放石墨桶的底座,保温层的外壁上设置有与滑槽相配合的滑块,并利用滑块安装于腔体内部。本实用新型结构合理,使用更加方便,提高了工作效率。",中国专利,,CNKI
Patent,1,邓凌峰;刘小花;刘永正;王钟民;张远和;文建民,一种石墨烯层剥离装置,410000 湖南省长沙市高新开发区谷苑路186号湖南大学科技园工程孵化大楼东区第三层1单元,2015-04-22,CN204281329U,实用新型,"一种石墨烯层剥离装置,包括罐体,罐体内安装有搅拌机构和超声波发生机构,其特征在于：搅拌机构包括搅拌轴,搅拌轴与罐体同轴线转动安装,且搅拌轴的顶部动力连接有驱动设备,搅拌轴伸入罐体内的部分从上到下定义为第一段、第二段、第三段和第四段,且第一段、第二段、第三段和第四段长度均等,第一段和第四段上均固定安装有搅拌笼,搅拌笼是利用弧形杆焊接于搅拌轴外壁构成；第二段和第三段上均安装有螺旋叶片,且第二段上的螺旋叶片在搅拌轴转动工作时,推进方向朝上,而第三段上的螺旋叶片在搅拌轴转动工作时,推进方向朝下。本实用新型能够对原料进行充分的搅拌,保证了物料的一致性,从而提高了石墨烯层剥离的质量。",中国专利,,CNKI
Patent,1,冉为;李立宏;宋延林,一种氧化石墨烯与金纳米棒复合型墨水及其制备方法,100190 北京市海淀区中关村北一街2号,2015-04-22,CN104530829A,发明专利,"本发明公开了属于电子印刷材料技术领域的一种氧化石墨烯与金纳米棒复合的墨水及其制备方法。该方法为将金纳米棒表面的带负电荷的基团用带正电荷的基团替代,再通过氧化石墨烯与表面修饰为正电荷的金纳米棒混合超声,制备出在水中均匀分散的氧化石墨烯和金纳米棒的复合型墨水。本发明制备的在水中均匀分散的氧化石墨烯和金纳米棒的复合型墨水性能稳定,可用于喷墨打印。采用本发明制备的氧化石墨烯与金纳米棒复合型墨水材料具有绿色环保、制备过程简单、后处理温度低的特点,并且可以获得具有较高导电性的高稳定性图案,可应用在电子印刷材料技术领域。",中国专利,,CNKI
Patent,1,周忠福;沈璐;李建伟;俞健舒;宋甫;王清露,一种掺有石墨烯的耐高温有机防腐涂料及其制备方法,200444 上海市宝山区上大路99号,2015-04-22,CN104530966A,发明专利,"本发明公开了一种耐大气腐蚀含石墨烯的耐高温有机防腐涂料及其制备方法,属金属腐蚀与防护技术领域。该方法是将油脂涂料、无机粉料、石墨烯按照质量比是油脂涂料∶无机粉末∶石墨烯=80∶20∶(0.1-0.4)配料后,相互混合搅拌至均匀,形成新型防腐蚀涂料。将上述混合防腐蚀涂料刷涂到试样表面,风干即得刷涂耐高温防腐蚀涂料的产品。该制备方法简单,成本低廉,得到的新型耐高温防腐蚀涂料具有价格适中、机械性能好、工艺简单、防腐效果优良和使用寿命长等特点。",中国专利,,CNKI
Patent,1,刘晓亚;费小马;魏玮;罗静;赵芳巧;陈亚鑫;翁根元,一种环氧模塑料改性用石墨烯纳米填料的制备方法,214122 江苏省无锡市蠡湖大道1800号,2015-04-22,CN104530775A,发明专利,"本发明提供了一种用于增韧环氧模塑料的石墨烯纳米填料的制备方法。本方法以氧化石墨烯为原料,利用烷基胺还原改性制备得到石墨烯纳米填料。通过在石墨烯片层上引入烷基链段可以防止石墨烯的团聚同时提升了石墨烯纳米填料在树脂中的分散性,而且引入的不同长度的烷基链段能够有效地降低环氧树脂的内摩擦作用,提升熔体的流动性。该方法工艺简单,成本低廉,在环氧模塑料配方中添加一定量的本技术方案制备的纳米填料可以降低模塑料的脆性具有较好的增韧效果。",中国专利,,CNKI
Patent,1,张国军;郑超,一种石墨烯场效应晶体管生物传感器的制备方法,430065 湖北省武汉市洪山区黄家湖西路1号,2015-04-22,CN104535635A,发明专利,"本发明属于生物传感器的制备方法,涉及一种石墨烯场效应晶体管生物传感器的制备方法。所述制备方法的步骤为：(1)单层石墨烯铜板的制备；(2)传感器基底层上各器件的制备；(3)石墨烯的定向转移；(4)加热烘烤传感器,再使用丙酮除去PMMA,经过真空退火后、使用探针修饰石墨烯,得到石墨烯场效应晶体管生物传感器。本发明所述制备方法能够大规模的制备基于CVD石墨烯的生物传感器,铜刻蚀时间短,制备方法简单,快速,能大大降低制作成本；制备过程中只使用了一次PMMA聚合物,少于传统方法的次数(传统方法至少三次),大大提高了石墨烯表面的清洁度,保留了石墨烯本征的优越性能,更有利于后续探针的修饰。",中国专利,,CNKI
Patent,1,张永娜;李占成;高ￂQ;黄德萍;朱鹏;姜浩;史浩飞,一种在绝缘衬底上原位生长掺杂石墨烯薄膜的制备方法,400714 重庆市北碚区方正大道266号,2015-04-22,CN104532206A,发明专利,"本发明涉及一种在绝缘衬底上原位生长掺杂石墨烯薄膜的制备方法,包括以下步骤：步骤一,对绝缘衬底进行预处理；步骤二,在预处理后的绝缘衬底上镀一层金属催化剂；步骤三,将镀有金属催化剂的绝缘衬底放入CVD炉的腔体内,通入载气,进行升温至生长温度；步骤四,向CVD腔体内通入碳源气体,碳源气体在金属表面成核,并生成石墨烯结构；步骤五,生长完成后,停止加温,停止通入碳源气体,继续通入载气,待腔体降至室温,取出生长了石墨烯薄膜的绝缘衬底。本发明利用化学气相沉积法(CVD),在绝缘基底上镀一层金属催化剂后所制备的石墨烯直接生长在绝缘衬底上,避免了转移过程对石墨烯的损伤,可直接用于器件制备和透明电极等应用。",中国专利,,CNKI
Patent,1,赵立平;江龙迎;邱淑璇,高效循环生产纳米石墨烯的设备,361000 福建省厦门市海沧区东孚镇东孚大道2881号16#厂房2层南侧,2015-04-22,CN204276064U,实用新型,"本实用新型公开了一种高效循环生产纳米石墨烯的设备,包括壳体、加料斗、出料斗、对磨砂轮、砂轮调距杆、砂轮微调杆、主动力电机、控制电箱、底座。所述的加料斗通入对磨砂轮中间圆孔,使得物料进入两对磨砂轮研磨腔中,出料斗与壳体底部连通。所述的对磨砂轮由固定磨盘和动磨盘组成,固定磨盘安装在壳体内腔,动磨盘固接在主动力电机的输出轴上且动磨盘内侧与固定磨盘内侧相顶靠。所述的砂轮微调杆以螺接的方式穿设在底座的立板上,砂轮调距杆以螺接的方式穿设在砂轮微调杆内且砂轮调距杆的穿出端与固定磨盘连接,主动力电机安装在底座的电机座上。本实用新型采用双磨盘对磨,将磨盘的缝隙完全磨平贴合,这样就可以保证该设备对石墨烯的研磨质量...",中国专利,,CNKI
Patent,1,贾德昌;闫姝;何培刚;杨治华;段小明;周玉,一种利用氧化石墨烯原位还原制备的石墨烯/铝硅酸盐聚合物复合材料及其制备方法,150001 黑龙江省哈尔滨市南岗区西大直街92号,2015-04-22,CN104529382A,发明专利,"一种利用氧化石墨烯原位还原制备的石墨烯/铝硅酸盐聚合物复合材料及其制备方法,它涉及一种利用氧化石墨烯原位还原制备的石墨烯/铝硅酸盐聚合物复合材料及其制备方法。本发明是要解决现有铝硅酸盐聚合物机械性能低、韧性差和直接加入石墨烯粉末团聚分散性差的问题。利用氧化石墨烯原位还原制备的石墨烯/铝硅酸盐聚合物复合材料是由氧化石墨烯悬浮液、碱激发溶液及铝硅酸盐粉体制备而成；方法：一、氧化石墨烯悬浮液的制备；二、碱激发溶液的制备；三、氧化石墨烯/碱激发混合液的配制；四、石墨烯/铝硅酸盐聚合物浆料的配制；五、固化成型。本发明用于制备石墨烯/铝硅酸盐聚合物复合材料。该制备方法简便,成本低,可大规模制备,适用广泛。",中国专利,,CNKI
Patent,1,蔡世山,一种石墨烯陶瓷制品及其制备方法,201108 上海市闵行区光华路145号,2015-04-22,CN104529390A,发明专利,"本发明公开了一种石墨烯陶瓷制品及其制备方法。所述陶瓷制品的原料包括以重量份数计的石墨烯0.2～0.5重量份,陶土75.5～80.8重量份及氧化锆15重量份。制备方法为：将原料按比例混合后注入球磨机,加水后进行粉磨；将磨好的泥浆料进行沉淀；沉淀后抽出上层清液,并将沉淀物取出放在干净的地面上晒干；将晒干后的泥土放入炼泥机中进行炼泥,同时排除泥中的空气；将炼好的泥制成坯体,并在30～40℃的烘干房中烘干；将烘干后的坯体烧制成陶瓷坯体,自然冷却得到石墨烯陶瓷制品。本发明在保持陶瓷其他性能不受影响的情况下,提高坯体的强度和耐磨损性能,使得制备的陶瓷制品具有优良的硬度和强度,抗拉强度大,极具实用价值。",中国专利,,CNKI
Patent,1,何培刚;闫姝;段小明;杨治华;贾德昌;周玉,一种高温原位生成的石墨烯/榴石纳米复相陶瓷材料及其制备方法,150001 黑龙江省哈尔滨市南岗区西大直街92号,2015-04-22,CN104529429A,发明专利,"一种高温原位生成的石墨烯/榴石纳米复相陶瓷材料及其制备方法,它涉及陶瓷材料及其制备方法。本发明是要解决现有的石墨烯加入陶瓷中分散性差,导致其性能差的问题。一种高温原位生成的石墨烯/榴石纳米复相陶瓷材料是由氧化石墨烯悬浮液、碱激发溶液及偏高岭土粉体制备而成。制备方法：一、氧化石墨烯悬浮液的制备；二、碱激发溶液的制备；三、氧化石墨烯/碱激发混合液的配制；四、石墨烯/铝硅酸盐聚合物前驱体浆料的配制；五、前驱体固化成型；六、高温处理。本发明可用于高温原位生成的石墨烯/榴石纳米复相陶瓷材料及其制备。",中国专利,,CNKI
